AIRPORT_NAME,STATE,COUNTRY,MONTH_x,AIRPORT_SPIKE,COVID_MONTH,COVID_SPIKE
"Kalispell, MT: Glacier Park International",MONTANA,USA,2021-02,0,2021-03,761573.0
"Kanab, UT: Kanab Municipal",UTAH,USA,2021-02,0,2021-03,163096.0
"Kansas City, MO: Kansas City International",MISSOURI,USA,2021-02,2727,2021-03,7312627.0
"Killeen, TX: Robert Gray AAF",TEXAS,USA,2021-02,0,2021-03,958168.0
"Knoxville, TN: McGhee Tyson",TENNESSEE,USA,2021-02,0,2021-03,4250198.0
"Lafayette, IN: Purdue University",INDIANA,USA,2021-02,0,2021-03,2322039.0
"Lake Charles, LA: Lake Charles Regional",LOUISIANA,USA,2021-02,0,2021-03,37868.0
"Laredo, TX: Laredo International",TEXAS,USA,2021-02,0,2021-03,1859839.0
"Las Vegas, NV: Harry Reid International",NEVADA,USA,2021-02,7997,2021-03,7252016.0
"Lexington, KY: Blue Grass",KENTUCKY,USA,2021-02,0,2021-03,2270738.0
"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",ARKANSAS,USA,2021-02,0,2021-03,3972456.0
"Longview, TX: East Texas Regional",TEXAS,USA,2021-02,0,2021-03,2188573.0
"Los Angeles, CA: Los Angeles International",CALIFORNIA,USA,2021-02,222130,2021-03,39980401.0
"Louisville, KY: Louisville Muhammad Ali International",KENTUCKY,USA,2021-02,0,2021-03,6049289.0
"Lubbock, TX: Lubbock Preston Smith International",TEXAS,USA,2021-02,0,2021-03,2190843.0
"Madison, WI: Dane County Regional-Truax Field",WISCONSIN,USA,2021-02,0,2021-03,2164052.0
"Manchester, NH: Manchester Boston Regional",NEW HAMPSHIRE,USA,2021-02,0,2021-03,1394178.0
"Marietta, GA: Dobbins ARB",GEORGIA,USA,2021-02,0,2021-03,7238854.0
"Melbourne, FL: Melbourne Orlando International",FLORIDA,USA,2021-02,0,2021-03,1460185.0
"Memphis, TN: Memphis International",TENNESSEE,USA,2021-02,0,2021-03,7251725.0
"Miami, FL: Miami International",FLORIDA,USA,2021-02,409197,2021-03,13297628.0
"Midland/Odessa, TX: Midland International Air and Space Port",TEXAS,USA,2021-02,0,2021-03,1763416.0
"Milwaukee, WI: General Mitchell International",WISCONSIN,USA,2021-02,0,2021-03,7260966.0
"Minneapolis, MN: Minneapolis-St Paul International",MINNESOTA,USA,2021-02,45088,2021-03,10358427.0
"Minot, ND: Minot International",NORTH DAKOTA,USA,2021-02,0,2021-03,650000.0
"Mission/McAllen/Edinburg, TX: McAllen Miller International",TEXAS,USA,2021-02,0,2021-03,2765966.0
"Mobile, AL: Mobile Regional",ALABAMA,USA,2021-02,0,2021-03,2125214.0
"Moline, IL: Quad Cities International",ILLINOIS,USA,2021-02,0,2021-03,1602134.0
"Montgomery, AL: Montgomery Regional",ALABAMA,USA,2021-02,0,2021-03,4496808.0
"Myrtle Beach, SC: Myrtle Beach International",SOUTH CAROLINA,USA,2021-02,0,2021-03,2736580.0
"Nashville, TN: Nashville International",TENNESSEE,USA,2021-02,787,2021-03,7762557.0
"New Orleans, LA: Louis Armstrong New Orleans International",LOUISIANA,USA,2021-02,302,2021-03,702024.0
"New York, NY: John F. Kennedy International",NEW YORK,USA,2021-02,402684,2021-03,39350537.0
"Newark, NJ: Newark Liberty International",NEW JERSEY,USA,2021-02,194306,2021-03,14693365.0
"Niagara Falls, NY: Niagara Falls International",NEW YORK,USA,2021-02,0,2021-03,491833.0
"Norfolk, VA: Norfolk International",VIRGINIA,USA,2021-02,0,2021-03,1103667.0
"North Platte, NE: North Platte Regional Airport Lee Bird Field",NEBRASKA,USA,2021-02,0,2021-03,527257.0
"Oakland, CA: Metro Oakland International",CALIFORNIA,USA,2021-02,10837,2021-03,5791362.0
"Oklahoma City, OK: Will Rogers World",OKLAHOMA,USA,2021-02,0,2021-03,5892877.0
"Omaha, NE: Eppley Airfield",NEBRASKA,USA,2021-02,0,2021-03,3919871.0
"Ontario, CA: Ontario International",CALIFORNIA,USA,2021-02,1989,2021-03,17744282.0
"Orlando, FL: Orlando International",FLORIDA,USA,2021-02,40415,2021-03,4870930.0
"Palm Springs, CA: Palm Springs International",CALIFORNIA,USA,2021-02,701,2021-03,672531.0
"Pasco/Kennewick/Richland, WA: Tri Cities",WASHINGTON,USA,2021-02,0,2021-03,902579.0
"Pensacola, FL: Pensacola International",FLORIDA,USA,2021-02,0,2021-03,2319490.0
"Peoria, IL: General Downing - Peoria International",ILLINOIS,USA,2021-02,0,2021-03,4269546.0
"Philadelphia, PA: Philadelphia International",PENNSYLVANIA,USA,2021-02,27571,2021-03,12365474.0
"Phoenix, AZ: Phoenix Sky Harbor International",ARIZONA,USA,2021-02,47951,2021-03,19600636.0
"Pittsburgh, PA: Pittsburgh International",PENNSYLVANIA,USA,2021-02,0,2021-03,9240754.0
"Portland, ME: Portland International Jetport",MAINE,USA,2021-02,0,2021-03,380447.0
"Portland, OR: Portland International",OREGON,USA,2021-02,7747,2021-03,1823557.0
"Providence, RI: Rhode Island Tf Green International",RHODE ISLAND,USA,2021-02,0,2021-03,11836357.0
"Provo, UT: Provo Municipal",UTAH,USA,2021-02,0,2021-03,3272374.0
"Pueblo, CO: Pueblo Memorial",COLORADO,USA,2021-02,0,2021-03,963087.0
"Raleigh/Durham, NC: Raleigh-Durham International",NORTH CAROLINA,USA,2021-02,1125,2021-03,10941986.0
"Rapid City, SD: Rapid City Regional",SOUTH DAKOTA,USA,2021-02,0,2021-03,769237.0
"Reno, NV: Reno/Tahoe International",NEVADA,USA,2021-02,2352,2021-03,1810902.0
"Richmond, VA: Richmond International",VIRGINIA,USA,2021-02,0,2021-03,3478695.0
"Rochester, MN: Rochester International",MINNESOTA,USA,2021-02,0,2021-03,2991176.0
"Rochester, NY: Frederick Douglass Grtr Rochester International",NEW YORK,USA,2021-02,0,2021-03,2157184.0
"Rockford, IL: Chicago/Rockford International",ILLINOIS,USA,2021-02,0,2021-03,3010097.0
"Sacramento, CA: Sacramento International",CALIFORNIA,USA,2021-02,12788,2021-03,8414552.0
"Salt Lake City, UT: Salt Lake City International",UTAH,USA,2021-02,30397,2021-03,7227155.0
"San Angelo, TX: San Angelo Regional/Mathis Field",TEXAS,USA,2021-02,0,2021-03,523727.0
"San Antonio, TX: San Antonio International",TEXAS,USA,2021-02,19300,2021-03,7971253.0
"San Diego, CA: San Diego International",CALIFORNIA,USA,2021-02,8247,2021-03,8299177.0
"San Francisco, CA: San Francisco International",CALIFORNIA,USA,2021-02,89922,2021-03,2712583.0
"San Jose, CA: Norman Y. Mineta San Jose International",CALIFORNIA,USA,2021-02,13052,2021-03,7051936.0
"Sanford, FL: Orlando Sanford International",FLORIDA,USA,2021-02,0,2021-03,2362327.0
"Sarasota/Bradenton, FL: Sarasota/Bradenton International",FLORIDA,USA,2021-02,0,2021-03,1996973.0
"Savannah, GA: Savannah/Hilton Head International",GEORGIA,USA,2021-02,131,2021-03,1995914.0
"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",NEBRASKA,USA,2021-02,0,2021-03,372870.0
"Seattle, WA: Lake Union Terminal",WASHINGTON,USA,2021-02,0,2021-03,4689461.0
"Shreveport, LA: Shreveport Regional",LOUISIANA,USA,2021-02,0,2021-03,450724.0
"Sioux Falls, SD: Joe Foss Field",SOUTH DAKOTA,USA,2021-02,0,2021-03,2923013.0
"South Bend, IN: South Bend International",INDIANA,USA,2021-02,0,2021-03,4394611.0
"Spokane, WA: Spokane International",WASHINGTON,USA,2021-02,0,2021-03,2417072.0
"St. Louis, MO: St Louis Lambert International",MISSOURI,USA,2021-02,8172,2021-03,7449896.0
"St. Petersburg, FL: St Pete Clearwater International",FLORIDA,USA,2021-02,0,2021-03,2151650.0
"Syracuse, NY: Syracuse Hancock International",NEW YORK,USA,2021-02,0,2021-03,3540171.0
"Tallahassee, FL: Tallahassee International",FLORIDA,USA,2021-02,0,2021-03,2862302.0
"Tampa, FL: Tampa International",FLORIDA,USA,2021-02,2682,2021-03,5371503.0
"Toledo, OH: Eugene F Kranz Toledo Express",OHIO,USA,2021-02,0,2021-03,3080751.0
"Tucson, AZ: Tucson International",ARIZONA,USA,2021-02,0,2021-03,4319070.0
"Tullahoma, TN: Arnold AFB",TENNESSEE,USA,2021-02,0,2021-03,1171645.0
"Tulsa, OK: Tulsa International",OKLAHOMA,USA,2021-02,0,2021-03,4740572.0
"Twin Falls, ID: Joslin Field - Magic Valley Regional",IDAHO,USA,2021-02,0,2021-03,772893.0
"Waco, TX: Waco Regional",TEXAS,USA,2021-02,0,2021-03,1139363.0
"Washington, DC: Ronald Reagan Washington National",DISTRICT OF COLUMBIA,USA,2021-02,572,2021-03,6975501.0
"West Palm Beach/Palm Beach, FL: Palm Beach International",FLORIDA,USA,2021-02,0,2021-03,5225773.0
"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",TEXAS,USA,2021-02,0,2021-03,1678849.0
"Wichita, KS: Wichita Dwight D Eisenhower National",KANSAS,USA,2021-02,0,2021-03,3087988.0
"Wilmington, NC: Wilmington International",NORTH CAROLINA,USA,2021-02,0,2021-03,2112005.0
"Yakima, WA: Yakima Air Terminal/McAllister Field",WASHINGTON,USA,2021-02,0,2021-03,1133790.0
"Yuma, AZ: Yuma MCAS/Yuma International",ARIZONA,USA,2021-02,0,2021-03,2058606.0
"Abilene, TX: Abilene Regional",TEXAS,USA,2021-03,0,2021-04,717084.0
"Akron, OH: Akron-Canton Regional",OHIO,USA,2021-03,0,2021-04,5003775.0
"Albany, NY: Albany International",NEW YORK,USA,2021-03,137,2021-04,4078456.0
"Albuquerque, NM: Albuquerque International Sunport",NEW MEXICO,USA,2021-03,0,2021-04,3250377.0
"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",PENNSYLVANIA,USA,2021-03,0,2021-04,5946575.0
"Amarillo, TX: Rick Husband Amarillo International",TEXAS,USA,2021-03,0,2021-04,1983015.0
"Atlanta, GA: Hartsfield-Jackson Atlanta International",GEORGIA,USA,2021-03,259534,2021-04,5483569.0
"Atlantic City, NJ: Atlantic City International",NEW JERSEY,USA,2021-03,0,2021-04,1157059.0
"Augusta, GA: Augusta Regional at Bush Field",GEORGIA,USA,2021-03,0,2021-04,2837152.0
"Austin, TX: Austin - Bergstrom International",TEXAS,USA,2021-03,7914,2021-04,4971805.0
"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",MARYLAND,USA,2021-03,35589,2021-04,4444460.0
"Bangor, ME: Bangor International",MAINE,USA,2021-03,0,2021-04,231642.0
"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",LOUISIANA,USA,2021-03,0,2021-04,55736.0
"Bellingham, WA: Bellingham International",WASHINGTON,USA,2021-03,0,2021-04,389268.0
"Bend/Redmond, OR: Roberts Field",OREGON,USA,2021-03,0,2021-04,929351.0
"Billings, MT: Billings Logan International",MONTANA,USA,2021-03,0,2021-04,835531.0
"Birmingham, AL: Birmingham-Shuttlesworth International",ALABAMA,USA,2021-03,0,2021-04,2736338.0
"Bismarck/Mandan, ND: Bismarck Municipal",NORTH DAKOTA,USA,2021-03,0,2021-04,727938.0
"Boise, ID: Boise Air Terminal",IDAHO,USA,2021-03,0,2021-04,2615231.0
"Boston, MA: Logan International",MASSACHUSETTS,USA,2021-03,77994,2021-04,7881117.0
"Bozeman, MT: Bozeman Yellowstone International",MONTANA,USA,2021-03,0,2021-04,673807.0
"Bristol/Johnson City/Kingsport, TN: Tri Cities",TENNESSEE,USA,2021-03,0,2021-04,3683120.0
"Brownsville, TX: Brownsville South Padre Island International",TEXAS,USA,2021-03,0,2021-04,1182245.0
"Buffalo, NY: Buffalo Niagara International",NEW YORK,USA,2021-03,0,2021-04,2679931.0
"Burbank, CA: Bob Hope",CALIFORNIA,USA,2021-03,0,2021-04,2863981.0
"Burlington, VT: Burlington International",VERMONT,USA,2021-03,0,2021-04,534727.0
"Camp Springs, MD: Joint Base Andrews",MARYLAND,USA,2021-03,0,2021-04,3663618.0
"Casper, WY: Casper/Natrona County International",WYOMING,USA,2021-03,0,2021-04,493541.0
"Cedar Rapids/Iowa City, IA: The Eastern Iowa",IOWA,USA,2021-03,0,2021-04,1755685.0
"Charleston, SC: Charleston AFB/International",SOUTH CAROLINA,USA,2021-03,0,2021-04,2369821.0
"Charlotte, NC: Charlotte Douglas International",NORTH CAROLINA,USA,2021-03,143999,2021-04,14159488.0
"Chattanooga, TN: Lovell Field",TENNESSEE,USA,2021-03,0,2021-04,2649956.0
"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",WYOMING,USA,2021-03,0,2021-04,983988.0
"Chicago, IL: Chicago Midway International",ILLINOIS,USA,2021-03,30885,2021-04,24352372.0
"Cincinnati, OH: Cincinnati/Northern Kentucky International",OHIO,USA,2021-03,2519,2021-04,4291273.0
"Cleveland, OH: Cleveland-Hopkins International",OHIO,USA,2021-03,3463,2021-04,4748028.0
"College Station/Bryan, TX: Easterwood Field",TEXAS,USA,2021-03,0,2021-04,2065324.0
"Colorado Springs, CO: City of Colorado Springs Municipal",COLORADO,USA,2021-03,0,2021-04,110753.0
"Columbia, SC: Columbia Metropolitan",SOUTH CAROLINA,USA,2021-03,171,2021-04,3358195.0
"Columbus, GA: Columbus Airport",GEORGIA,USA,2021-03,0,2021-04,2253240.0
"Columbus, OH: John Glenn Columbus International",OHIO,USA,2021-03,1385,2021-04,6184156.0
"Corpus Christi, TX: Corpus Christi International",TEXAS,USA,2021-03,0,2021-04,1947472.0
"Dallas/Fort Worth, TX: Dallas/Fort Worth International",TEXAS,USA,2021-03,388600,2021-04,25027294.0
"Dayton, OH: James M Cox/Dayton International",OHIO,USA,2021-03,0,2021-04,4319449.0
"Daytona Beach, FL: Daytona Beach International",FLORIDA,USA,2021-03,0,2021-04,209089.0
"Denver, CO: Denver International",COLORADO,USA,2021-03,104906,2021-04,6205692.0
"Des Moines, IA: Des Moines International",IOWA,USA,2021-03,0,2021-04,3032481.0
"Detroit, MI: Detroit Metro Wayne County",MICHIGAN,USA,2021-03,45700,2021-04,11766434.0
"Duluth, MN: Duluth International",MINNESOTA,USA,2021-03,0,2021-04,876202.0
"El Paso, TX: El Paso International",TEXAS,USA,2021-03,325,2021-04,4504255.0
"Erie, PA: Erie International/Tom Ridge Field",PENNSYLVANIA,USA,2021-03,0,2021-04,675255.0
"Everett, WA: Snohomish County",WASHINGTON,USA,2021-03,0,2021-04,1099463.0
"Fargo, ND: Hector International",NORTH DAKOTA,USA,2021-03,0,2021-04,1791589.0
"Flint, MI: Bishop International",MICHIGAN,USA,2021-03,0,2021-04,3875317.0
"Fort Lauderdale, FL: Fort Lauderdale Executive",FLORIDA,USA,2021-03,0,2021-04,6785501.0
"Fort Myers, FL: Southwest Florida International",FLORIDA,USA,2021-03,528,2021-04,3635997.0
"Fort Smith, AR: Fort Smith Regional",ARKANSAS,USA,2021-03,0,2021-04,3113610.0
"Fresno, CA: Fresno Yosemite International",CALIFORNIA,USA,2021-03,14067,2021-04,6577262.0
"Gary, IN: Gary/Chicago International",INDIANA,USA,2021-03,0,2021-04,1500873.0
"Grand Forks, ND: Grand Forks International",NORTH DAKOTA,USA,2021-03,0,2021-04,565832.0
"Grand Junction, CO: Grand Junction Regional",COLORADO,USA,2021-03,0,2021-04,809642.0
"Grand Rapids, MI: Gerald R. Ford International",MICHIGAN,USA,2021-03,0,2021-04,4061174.0
"Great Falls, MT: Great Falls International",MONTANA,USA,2021-03,0,2021-04,604265.0
"Green Bay, WI: Green Bay Austin Straubel International",WISCONSIN,USA,2021-03,0,2021-04,4988941.0
"Harlingen/San Benito, TX: Valley International",TEXAS,USA,2021-03,0,2021-04,79195.0
"Harrisburg, PA: Harrisburg International",PENNSYLVANIA,USA,2021-03,0,2021-04,7375133.0
"Hayden, CO: Yampa Valley",COLORADO,USA,2021-03,0,2021-04,605114.0
"Hays, KS: Hays Regional",KANSAS,USA,2021-03,0,2021-04,737518.0
"Houston, TX: George Bush Intercontinental/Houston",TEXAS,USA,2021-03,353671,2021-04,17641754.0
"Huntsville, AL: Huntsville International-Carl T Jones Field",ALABAMA,USA,2021-03,0,2021-04,3383035.0
"Idaho Falls, ID: Idaho Falls Regional",IDAHO,USA,2021-03,0,2021-04,1019441.0
"Indianapolis, IN: Indianapolis International",INDIANA,USA,2021-03,3777,2021-04,5028032.0
"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",MISSISSIPPI,USA,2021-03,0,2021-04,2702763.0
"Jacksonville, FL: Jacksonville International",FLORIDA,USA,2021-03,186,2021-04,4551664.0
"Kalamazoo, MI: Kalamazoo/Battle Creek International",MICHIGAN,USA,2021-03,0,2021-04,1302557.0
"Kalispell, MT: Glacier Park International",MONTANA,USA,2021-03,0,2021-04,765815.0
"Kanab, UT: Kanab Municipal",UTAH,USA,2021-03,0,2021-04,164216.0
"Kansas City, MO: Kansas City International",MISSOURI,USA,2021-03,4458,2021-04,7253918.0
"Killeen, TX: Robert Gray AAF",TEXAS,USA,2021-03,0,2021-04,958996.0
"Knoxville, TN: McGhee Tyson",TENNESSEE,USA,2021-03,0,2021-04,4298324.0
"Lafayette, IN: Purdue University",INDIANA,USA,2021-03,0,2021-04,2353318.0
"Lake Charles, LA: Lake Charles Regional",LOUISIANA,USA,2021-03,0,2021-04,38614.0
"Laredo, TX: Laredo International",TEXAS,USA,2021-03,0,2021-04,1829255.0
"Las Vegas, NV: Harry Reid International",NEVADA,USA,2021-03,16872,2021-04,7262798.0
"Lexington, KY: Blue Grass",KENTUCKY,USA,2021-03,0,2021-04,2293161.0
"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",ARKANSAS,USA,2021-03,0,2021-04,3919496.0
"Longview, TX: East Texas Regional",TEXAS,USA,2021-03,0,2021-04,2173150.0
"Los Angeles, CA: Los Angeles International",CALIFORNIA,USA,2021-03,342682,2021-04,39158733.0
"Louisville, KY: Louisville Muhammad Ali International",KENTUCKY,USA,2021-03,0,2021-04,6066871.0
"Lubbock, TX: Lubbock Preston Smith International",TEXAS,USA,2021-03,0,2021-04,2160991.0
"Madison, WI: Dane County Regional-Truax Field",WISCONSIN,USA,2021-03,0,2021-04,2187815.0
"Manchester, NH: Manchester Boston Regional",NEW HAMPSHIRE,USA,2021-03,0,2021-04,1549075.0
"Marietta, GA: Dobbins ARB",GEORGIA,USA,2021-03,0,2021-04,7270798.0
"Melbourne, FL: Melbourne Orlando International",FLORIDA,USA,2021-03,0,2021-04,1535280.0
"Memphis, TN: Memphis International",TENNESSEE,USA,2021-03,0,2021-04,7231658.0
"Miami, FL: Miami International",FLORIDA,USA,2021-03,622542,2021-04,13986078.0
"Midland/Odessa, TX: Midland International Air and Space Port",TEXAS,USA,2021-03,0,2021-04,1746022.0
"Milwaukee, WI: General Mitchell International",WISCONSIN,USA,2021-03,0,2021-04,7294365.0
"Minneapolis, MN: Minneapolis-St Paul International",MINNESOTA,USA,2021-03,76452,2021-04,11058063.0
"Minot, ND: Minot International",NORTH DAKOTA,USA,2021-03,0,2021-04,642498.0
"Mission/McAllen/Edinburg, TX: McAllen Miller International",TEXAS,USA,2021-03,0,2021-04,2834371.0
"Mobile, AL: Mobile Regional",ALABAMA,USA,2021-03,0,2021-04,2144258.0
"Moline, IL: Quad Cities International",ILLINOIS,USA,2021-03,0,2021-04,1643717.0
"Montgomery, AL: Montgomery Regional",ALABAMA,USA,2021-03,0,2021-04,4485851.0
"Myrtle Beach, SC: Myrtle Beach International",SOUTH CAROLINA,USA,2021-03,0,2021-04,2755281.0
"Nashville, TN: Nashville International",TENNESSEE,USA,2021-03,2056,2021-04,7887389.0
"New Orleans, LA: Louis Armstrong New Orleans International",LOUISIANA,USA,2021-03,0,2021-04,698882.0
"New York, NY: John F. Kennedy International",NEW YORK,USA,2021-03,558336,2021-04,43091414.0
"Newark, NJ: Newark Liberty International",NEW JERSEY,USA,2021-03,279343,2021-04,16295831.0
"Niagara Falls, NY: Niagara Falls International",NEW YORK,USA,2021-03,0,2021-04,538755.0
"Norfolk, VA: Norfolk International",VIRGINIA,USA,2021-03,247,2021-04,1113148.0
"North Platte, NE: North Platte Regional Airport Lee Bird Field",NEBRASKA,USA,2021-03,0,2021-04,523383.0
"Oakland, CA: Metro Oakland International",CALIFORNIA,USA,2021-03,16395,2021-04,5805849.0
"Oklahoma City, OK: Will Rogers World",OKLAHOMA,USA,2021-03,0,2021-04,5857859.0
"Omaha, NE: Eppley Airfield",NEBRASKA,USA,2021-03,0,2021-04,4015880.0
"Ontario, CA: Ontario International",CALIFORNIA,USA,2021-03,2728,2021-04,17348963.0
"Orlando, FL: Orlando International",FLORIDA,USA,2021-03,68417,2021-04,5168034.0
"Palm Springs, CA: Palm Springs International",CALIFORNIA,USA,2021-03,475,2021-04,671812.0
"Pasco/Kennewick/Richland, WA: Tri Cities",WASHINGTON,USA,2021-03,0,2021-04,906951.0
"Pensacola, FL: Pensacola International",FLORIDA,USA,2021-03,0,2021-04,2308566.0
"Peoria, IL: General Downing - Peoria International",ILLINOIS,USA,2021-03,0,2021-04,4483732.0
"Philadelphia, PA: Philadelphia International",PENNSYLVANIA,USA,2021-03,50226,2021-04,13523080.0
"Phoenix, AZ: Phoenix Sky Harbor International",ARIZONA,USA,2021-03,82507,2021-04,19423486.0
"Pittsburgh, PA: Pittsburgh International",PENNSYLVANIA,USA,2021-03,0,2021-04,9960487.0
"Portland, ME: Portland International Jetport",MAINE,USA,2021-03,0,2021-04,456600.0
"Portland, OR: Portland International",OREGON,USA,2021-03,4958,2021-04,1918374.0
"Providence, RI: Rhode Island Tf Green International",RHODE ISLAND,USA,2021-03,0,2021-04,12484179.0
"Provo, UT: Provo Municipal",UTAH,USA,2021-03,0,2021-04,3253133.0
"Pueblo, CO: Pueblo Memorial",COLORADO,USA,2021-03,0,2021-04,992525.0
"Raleigh/Durham, NC: Raleigh-Durham International",NORTH CAROLINA,USA,2021-03,2450,2021-04,11314979.0
"Rapid City, SD: Rapid City Regional",SOUTH DAKOTA,USA,2021-03,0,2021-04,762907.0
"Reno, NV: Reno/Tahoe International",NEVADA,USA,2021-03,3003,2021-04,1806437.0
"Richmond, VA: Richmond International",VIRGINIA,USA,2021-03,0,2021-04,3631762.0
"Rochester, MN: Rochester International",MINNESOTA,USA,2021-03,0,2021-04,3034263.0
"Rochester, NY: Frederick Douglass Grtr Rochester International",NEW YORK,USA,2021-03,0,2021-04,2308629.0
"Rockford, IL: Chicago/Rockford International",ILLINOIS,USA,2021-03,0,2021-04,3126902.0
"Sacramento, CA: Sacramento International",CALIFORNIA,USA,2021-03,17843,2021-04,8473825.0
"Salt Lake City, UT: Salt Lake City International",UTAH,USA,2021-03,37498,2021-04,7242467.0
"San Angelo, TX: San Angelo Regional/Mathis Field",TEXAS,USA,2021-03,0,2021-04,514219.0
"San Antonio, TX: San Antonio International",TEXAS,USA,2021-03,31776,2021-04,8087735.0
"San Diego, CA: San Diego International",CALIFORNIA,USA,2021-03,9714,2021-04,8232749.0
"San Francisco, CA: San Francisco International",CALIFORNIA,USA,2021-03,125893,2021-04,2720974.0
"San Jose, CA: Norman Y. Mineta San Jose International",CALIFORNIA,USA,2021-03,9142,2021-04,7021172.0
